Simon Sez,2284
Drive Me Crazy,2285
"Mystery, Alaska",2286
Three Kings,2287
"Happy, Texas",2288
New Rose Hotel,2289
Plunkett & MacLeane,2290
Romance,2291
And the Ship Sails On,2292
The Dark Half,2293
Gulliver's Travels,2294
Monkey Shines,2295
Phantasm,2296
Psycho II,2297
Psycho III,2298
Rain,2299
Sanjuro,2300
Random Hearts,2301
Superstar,2302
Boys Don't Cry,2303
The Limey,2304
The Mating Habits of the Earthbound Human,2305
Risky Business,2306
Total Recall,2307
Body Heat,2308
Ferris Bueller's Day Off,2309
The Year of Living Dangerously,2310
Children of Paradise,2311
High Plains Drifter,2312
Hang 'em High,2313
Citizen's Band,2314
Drunken Master,2315
The Conformist,2316
Hairspray,2317
Brief Encounter,2318
The Razor's Edge,2319
Reds,2320
Return with Honor,2321
Days of Heaven,2322
The Lady Eve,2323
Sullivan's Travels,2324
The Palm Beach Story,2325
Man Facing Southeast,2326
Niagara,2327
Gilda,2328
South Pacific,2329
Flashdance,2330
Indochine,2331
The Dirty Dozen,2332
Mike's Murder,2333
Help!,2334
Goldfinger,2335
From Russia with Love,2336
Dr. No,2337
The Blue Lagoon,2338
A Fistful of Dollars,2339
Hard Eight,2340
Home Alone 2: Lost in New York,2341
Someone to Watch Over Me,2342
Fight Club,2343
The Story of Us,2344
Fever Pitch,2345
Julien Donkey-Boy,2346
The Straight Story,2347
The Bad Seed,2348
Time Bandits,2349
A Man and a Woman,2350
Fitzcarraldo,2351
All That Jazz,2352
Red Sorghum,2353
Crimes and Misdemeanors,2354
Bats,2355
Bringing Out the Dead,2356
Crazy in Alabama,2357
Three to Tango,2358
Body Shots,2359
Brother Can You Spare A Dime,2360
The Guardian,2361
The Ipcress File,2362
On Any Sunday,2363
RoboCop,2364
RoboCop 2,2365
Who Framed Roger Rabbit,2366
Melvin and Howard,2367
For Your Eyes Only,2368
Licence to Kill,2369
Live and Let Die,2370
Rawhead Rex,2371
Thunderball,2372
Music of the Heart,2373
Being John Malkovich,2374
Dreaming of Joseph Lees,2375
Princess Mononoke,2376
The Suburbans,2377
My Best Fiend,2378
Train of Life,2379
The Bachelor,2380
The Bone Collector,2381
The Insider,2382
American Movie,2383
Last Night,2384
Rosetta,2385
"They Shoot Horses, Don't They?",2386
Bride of Re-Animator,2387
Coma,2388
Creepshow,2389
Creepshow 2,2390
Re-Animator,2391
Drugstore Cowboy,2392
Falling Down,2393
The Funhouse,2394
Piranha,2395
Rough Night in Jericho,2396
The Taming of the Shrew,2397
Nighthawks,2398
Yojimbo,2399
Repossessed,2400
The Omega Man,2401
Spaceballs,2402
Robin Hood,2403
Mister Roberts,2404
Quest for Fire,2405
Little Big Man,2406
A Face in the Crowd,2407
Trading Places,2408
Meatballs,2409
Meatballs Part II,2410
Meatballs III: Summer Job,2411
Meatballs 4,2412
Dead Again,2413
Peter's Friends,2414
The Incredibly True Adventure of Two Girls In Love,2415
Experience Preferred...But Not Essential,2416
Under the Rainbow,2417
Anywhere But Here,2418
Dogma,2419
The Messenger: The Story of Joan of Arc,2420
Pokémon: The First Movie: Mewtwo Strikes Back,2421
Felicia's Journey,2422
Where's Marlowe?,2423
The Commitments,2424
Holiday Inn,2425
The Longest Day,2426
Poison Ivy,2427
Poison Ivy: The New Seduction,2428
Tora! Tora! Tora!,2429
Women on the Verge of a Nervous Breakdown,2430
The Verdict,2431
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,2432
The Adventures of Buckaroo Banzai Across the 8th Dimension,2433
Stand and Deliver,2434
Moonstruck,2435
Jeremiah Johnson,2436
Repulsion,2437
Irma la Douce,2438
42 Up,2439
Liberty Heights,2440
Mansfield Park,2441
Sleepy Hollow,2442
The World Is Not Enough,2443
All About My Mother,2444
Scrooged,2445
Harvey,2446
Bicycle Thieves,2447
Matewan,2448
Kagemusha,2449
McCabe & Mrs. Miller,2450
Maurice,2451
The Grapes of Wrath,2452
The Shop Around the Corner,2453
The Natural,2454
Shampoo,2455
A River Runs Through It,2456
Fatal Attraction,2457
Jagged Edge,2458
Stanley & Iris,2459
Midnight Run,2460
Awakenings,2461
Come See the Paradise,2462
Backdraft,2463
The Fisher King,2464
The River,2465
Country,2466
Places in the Heart,2467
"'night, Mother",2468
End of Days,2469
Toy Story 2,2470
Flawless,2471
Miss Julie,2472
Ride with the Devil,2473
Tumbleweeds,2474
The Distinguished Gentleman,2475
The Hitch-Hiker,2476
Santa Fe Trail,2477
The End of the Affair,2478
Holy Smoke!,2479
A Map of the World,2480
Sweet and Lowdown,2481
The Bonfire of the Vanities,2482
Go West,2483
Grand Illusion,2484
The Great Santini,2485
The James Dean Story,2486
Stealing Home,2487
Three Ages,2488
The Two Jakes,2489
U2: Rattle and Hum,2490
Hell in the Pacific,2491
The Glass Bottom Boat,2492
Cradle Will Rock,2493
Deuce Bigalow: Male Gigolo,2494
The Green Mile,2495
The Cider House Rules,2496
The War Zone,2497
The Last Picture Show,2498
The 7th Voyage of Sinbad,2499
Anna and the King,2500
Bicentennial Man,2501
Stuart Little,2502
The Emperor and the Assassin,2503
Fantasia 2000,2504
Magnolia,2505
Onegin,2506
Topsy-Turvy,2507
Boiling Point,2508
Brenda Starr,2509
Carnal Knowledge,2510
Easy Rider,2511
The Falcon and the Snowman,2512
Room at the Top,2513
Any Given Sunday,2514
Man on the Moon,2515
Galaxy Quest,2516
The Talented Mr. Ripley,2517
Next Friday,2518
The Hurricane,2519
Angela's Ashes,2520
Play It to the Bone,2521
Titus,2522
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2523
The Third Miracle,2524
Snow Falling on Cedars,2525
"Girl, Interrupted",2526
The Life and Times of Hank Greenberg,2527
My Dog Skip,2528
Supernova,2529
The Terrorist,2530
The Way We Were,2531
Stalag 17,2532
The Presidio,2533
Papillon,2534
Pal Joey,2535
The Last Detail,2536
Five Easy Pieces,2537
Even Dwarfs Started Small,2538
Dead Calm,2539
The Boys from Brazil,2540
Black Sunday,2541
Against All Odds,2542
The Snows of Kilimanjaro,2543
National Lampoon's Loaded Weapon 1,2544
Fast Times at Ridgemont High,2545
A Cry in the Dark,2546
Batman: Mask of the Phantasm,2547
American Flyers,2548
Vampyros Lesbos,2549
A Star Is Born,2550
Poison,2551
Pacific Heights,2552
The Draughtsman's Contract,2553
A Zed & Two Noughts,2554
Woman in the Dunes,2555
Down to You,2556
Seven Chances,2557
Where the Buffalo Roam,2558
Eye of the Beholder,2559
Isn't She Great,2560
The Big Tease,2561
The Cup,2562
Encino Man,2563
The Goodbye Girl,2564
I Am Cuba,2565
Malcolm X,2566
Sister Act,2567
Sister Act 2: Back in the Habit,2568
The Hand that Rocks the Cradle,2569
Alive,2570
Agnes of God,2571
Scent of a Woman,2572
Wayne's World,2573
Wayne's World 2,2574
A League of Their Own,2575
Patriot Games,2576
The Bodyguard,2577
Death Becomes Her,2578
Far and Away,2579
Howards End,2580
Singles,2581
Twin Peaks: Fire Walk with Me,2582
White Men Can't Jump,2583
Buffy the Vampire Slayer,2584
Hard Boiled,2585
Man Bites Dog,2586
El Mariachi,2587
Stop! Or My Mom Will Shoot,2588
Forever Young,2589
The Cutting Edge,2590
Of Mice and Men,2591
Bad Lieutenant,2592
Scream 3,2593
Single White Female,2594
The Boondock Saints,2595
Gun Shy,2596
The Brandon Teena Story,2597
Different for Girls,2598
They Might Be Giants,2599
The Beach,2600
Snow Day,2601
The Tigger Movie,2602
Not One Less,2603
The Big Combo,2604
Eaten Alive,2605
"To Sir, with Love",2606
Boiler Room,2607
Hanging Up,2608
Pitch Black,2609
The Whole Nine Yards,2610
Beautiful People,2611
Black Tar Heroin: The Dark End of the Street,2612
Blue Collar,2613
The Circus,2614
City Lights,2615
The Flamingo Kid,2616
A Dog's Life,2617
The Kid,2618
Class Reunion,2619
The Big Trees,2620
Reindeer Games,2621
Wonder Boys,2622
Deterrence,2623
Mifune,2624
Drowning Mona,2625
The Next Best Thing,2626
What Planet Are You From?,2627
Beyond the Mat,2628
Ghost Dog: The Way of the Samurai,2629
The Year My Voice Broke,2630
Splendor in the Grass,2631
My Tutor,2632
Key Largo,2633
For All Mankind,2634
Cross of Iron,2635
Bride of the Monster,2636
Born Yesterday,2637
Birdy,2638
And God Created Woman,2639
Blood Feast,2640
Never Cry Wolf,2641
The Perils of Pauline,2642
A Raisin in the Sun,2643
Two Thousand Maniacs!,2644
Mission to Mars,2645
The Ninth Gate,2646
East/West,2647
Defending Your Life,2648
Breaking Away,2649
Hoosiers,2650
Bull Durham,2651
Dog Day Afternoon,2652
American Graffiti,2653
The Asphalt Jungle,2654
The Searchers,2655
The Big Country,2656
Betrayed,2657
Bound for Glory,2658
Hangmen Also Die!,2659
On the Beach,2660
Railroaded!,2661
The Taking of Pelham One Two Three,2662
Volunteers,2663
JFK,2664
Who's Harry Crumb?,2665
Harry and the Hendersons,2666
Shanghai Surprise,2667
Who's That Girl,2668
She-Devil,2669
Date With an Angel,2670
Blind Date,2671
Nadine,2672
The Muppet Movie,2673
The Great Muppet Caper,2674
The Muppets Take Manhattan,2675
Sesame Street Presents Follow That Bird,2676
We're Back! A Dinosaur's Story,2677
Baby: Secret of the Lost Legend,2678
Turtle Diary,2679
A Night to Remember,2680
Captain Horatio Hornblower R.N.,2681
Erin Brockovich,2682
Final Destination,2683
The Bear,2684
Love Is a Many-Splendored Thing,2685
Mirror,2686
The Crimson Pirate,2687
Thelma & Louise,2688
...And Justice for All,2689
Animal House,2690
She's Gotta Have It,2691
School Daze,2692
Do the Right Thing,2693
Mo' Better Blues,2694
Jungle Fever,2695
Coogan's Bluff,2696
The Champ,2697
Creature Comforts,2698
Death Wish,2699
Death Wish 2,2700
Death Wish 3,2701
Death Wish 5: The Face of Death,2702
Double Indemnity,2703
Dying Young,2704
Cool as Ice,2705
Teenage Mutant Ninja Turtles,2706
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2707
Teenage Mutant Ninja Turtles III,2708
Red Dawn,2709
Band of the Hand,2710
Bloodsport,2711
Eyes of Laura Mars,2712
Funny Bones,2713
The Good Earth,2714
"Good Morning, Vietnam",2715
The Good Mother,2716
Grumpy Old Men,2717
Guess Who's Coming to Dinner,2718
Romeo Must Die,2719
Here On Earth,2720
Whatever It Takes,2721
The Color of Paradise,2722
Waking the Dead,2723
Gothic,2724
Hillbillys in a Haunted House,2725
Lord of the Flies,2726
Modern Times,2727
National Lampoon's Last Resort,2728
That's Life!,2729
Heart and Souls,2730
Hud,2731
The Hustler,2732
Inherit the Wind,2733
Dersu Uzala,2734
Close Encounters of the Third Kind,2735
Retroactive,2736
A Place in the Sun,2737
Jacob's Ladder,2738
Empire Records,2739
La Bamba,2740
Ladyhawke,2741
Lucas,2742
High Fidelity,2743
The Road to El Dorado,2744
The Skulls,2745
El Dorado,2746
Hook,2747
Horror Express,2748
My Chauffeur,2749
The Son of the Sheik,2750
True Grit,2751
Roadside Prophets,2752
Madame Sousatzka,2753
Max Dugan Returns,2754
Midnight Express,2755
Misery,2756
Mr. Saturday Night,2757
Murphy's Romance,2758
My Life,2759
Solaris,2760
Network,2761
No Way Out,2762
North Dallas Forty,2763
The Odd Couple,2764
The Outlaw Josey Wales,2765
Black and White,2766
Frequency,2767
Ready to Rumble,2768
Return to Me,2769
Rules of Engagement,2770
Me Myself I,2771
"Bell, Book and Candle",2772
The End of Violence,2773
Force 10 from Navarone,2774
How to Stuff a Wild Bikini,2775
Mystery Train,2776
Sacco & Vanzetti,2777
Arthur,2778
Bachelor Party,2779
Parenthood,2780
Predator,2781
The Prince of Tides,2782
The Postman Always Rings Twice,2783
All the Vermeers in New York,2784
28 Days,2785
American Psycho,2786
Keeping the Faith,2787
Where the Money is,2788
East Is East,2789
The Filth and the Fury,2790
Passion of Mind,2791
Diner,2792
Shakes the Clown,2793
Cabaret,2794
What Ever Happened to Baby Jane?,2795
Prick Up Your Ears,2796
Auntie Mame,2797
Guys and Dolls,2798
The Hunger,2799
Marathon Man,2800
Caddyshack,2801
Gossip,2802
Love & Basketball,2803
U-571,2804
The Virgin Suicides,2805
Jennifer Eight,2806
Limelight,2807
Empire of Passion,2808
The Crow: Salvation,2809
The Flintstones in Viva Rock Vegas,2810
Where the Heart Is,2811
The Big Kahuna,2812
Bossa Nova,2813
Smiling Fish & Goat On Fire,2814
The Idiots,2815
Timecode,2816
Carnosaur,2817
Carnosaur 2,2818
Carnosaur 3: Primal Species,2819
Defying Gravity,2820
The Hidden,2821
Two Moon Junction,2822
Gladiator,2823
I Dreamed of Africa,2824
Up at the Villa,2825
Human Traffic,2826
Breathless,2827
Inferno,2828
The King of Marvin Gardens,2829
The Lords of Flatbush,2830
Mr. Mom,2831
Battlefield Earth,2832
Center Stage,2833
Screwed,2834
Anchors Aweigh,2835
Blue Hawaii,2836
G.I. Blues,2837
Gypsy,2838
King Creole,2839
On the Town,2840
Pee-wee's Big Adventure,2841
Regret to Inform,2842
Saludos Amigos,2843
The Slipper and the Rose,2844
Things Change,2845
Honeymoon in Vegas,2846
Dinosaur,2847
Loser,2848
Road Trip,2849
Small Time Crooks,2850
The Hollywood Knights,2851
The Myth Of Fingerprints,2852
Possession,2853
The Twelve Chairs,2854
Mission: Impossible II,2855
Shanghai Noon,2856
8 ½ Women,2857
Carnival of Souls,2858
Flying Tigers,2859
The Gold Rush,2860
Monsieur Verdoux,2861
On Her Majesty's Secret Service,2862
Seven Days in May,2863
The Spy Who Loved Me,2864
Vagabond,2865
Moonraker,2866
The Man with the Golden Gun,2867
A King in New York,2868
The Fighting Seabees,2869
Big Momma's House,2870
American Gigolo,2871
The Endless Summer,2872
The Guns of Navarone,2873
La Grande Bouffe,2874
Lured,2875
Pandora and the Flying Dutchman,2876
Quatermass and the Pit,2877
Quatermass II,2878
Puppet Master,2879
Puppet Master II,2880
Puppet Master III Toulon's Revenge,2881
Puppet Master 4,2882
Puppet Master 5: The Final Chapter,2883
Curse of the Puppet Master,2884
Romeo and Juliet,2885
Stay Tuned,2886
Blazing Saddles,2887
Benji,2888
Benji the Hunted,2889
For the Love of Benji,2890
White Christmas,2891
Eraserhead,2892
Baraka,2893
The Man with the Golden Arm,2894
The Decline of Western Civilization,2895
The Decline of Western Civilization Part II: The Metal Years,2896
For a Few Dollars More,2897
Magnum Force,2898
Blood Simple,2899
The Fabulous Baker Boys,2900
Prizzi's Honor,2901
Flatliners,2902
Gandahar,2903
Porky's,2904
Porky's II: The Next Day,2905
Porky's 3: Revenge,2906
Private School,2907
Class of Nuke 'Em High,2908
The Toxic Avenger,2909
The Toxic Avenger Part II,2910
The Toxic Avenger Part III: The Last Temptation of Toxie,2911
Night of the Creeps,2912
Predator 2,2913
The Running Man,2914
Starman,2915
The Brother from Another Planet,2916
Alien Nation,2917
Mad Max,2918
Mad Max 2: The Road Warrior,2919
Mad Max Beyond Thunderdome,2920
Bird on a Wire,2921
Angel Heart,2922
Nine 1/2 Weeks,2923
Firestarter,2924
Sleepwalkers,2925
Action Jackson,2926
Soapdish,2927
The Long Walk Home,2928
Clara's Heart,2929
Burglar,2930
Fatal Beauty,2931
Gone in Sixty Seconds,2932
American Pimp,2933
Love's Labour's Lost,2934
Sunshine,2935
Trixie,2936
Coming Home,2937
American Pop,2938
Assault on Precinct 13,2939
Near Dark,2940
One False Move,2941
Shaft,2942
The Conversation,2943
Cutter's Way,2944
The Fury,2945
The Paper Chase,2946
Prince of the City,2947
Serpico,2948
Ace in the Hole,2949
Lonely Are the Brave,2950
The Sugarland Express,2951
Trouble in Paradise,2952
Big Trouble in Little China,2953
Badlands,2954
Battleship Potemkin,2955
Boys and Girls,2956
Titan A.E.,2957
Butterfly,2958
Jesus' Son,2959
Chicken Run,2960
"Me, Myself & Irene",2961
The Patriot,2962
The Adventures of Rocky & Bullwinkle,2963
The Perfect Storm,2964
Asylum,2965
Communion,2966
Fun & Fancy Free,2967
The Kentucky Fried Movie,2968
Bound by Honor,2969
F/X,2970
F/X2,2971
The Hot Spot,2972
Missing in Action,2973
Braddock: Missing in Action III,2974
Thunderbolt and Lightfoot,2975
Dreamscape,2976
The Golden Voyage of Sinbad,2977
House Party,2978
House Party 2,2979
Make Mine Music,2980
Nekromantik,2981
Rocketship X-M,2982
Croupier,2983
Scary Movie,2984
But I'm a Cheerleader,2985
Shower,2986
Blow-Up,2987
The Pawnbroker,2988
Groove,2989
Footloose,2990
Duel in the Sun,2991
X-Men,2992
Chuck & Buck,2993
The Five Senses,2994
What Lies Beneath,2995
Pokémon: The Movie 2000,2996
Criminal Lovers,2997
Anatomy of a Murder,2998
Freejack,2999
H.O.T.S.,3000
Knightriders,3001
Mackenna's Gold,3002
Sinbad and the Eye of the Tiger,3003
What About Bob?,3004
White Sands,3005
Breaker Morant,3006
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3007
Interiors,3008
Love and Death,3009
The Official Story,3010
Tampopo,3011
Thomas and the Magic Railroad,3012
Nutty Professor II: The Klumps,3013
The Girl on the Bridge,3014
Autumn in New York,3015
Coyote Ugly,3016
Hollow Man,3017
Space Cowboys,3018
Mad About Mambo,3019
Saving Grace,3020
Black Sabbath,3021
The Brain That Wouldn't Die,3022
Bronco Billy,3023
The Crush,3024
Kelly's Heroes,3025
Phantasm II,3026
Phantasm III: Lord of the Dead,3027
Phantasm IV: Oblivion,3028
Pumpkinhead,3029
Air America,3030
Sleepaway Camp,3031
Steel Magnolias,3032
...And God Created Woman,3033
Easy Money,3034
Ilsa: She Wolf of the SS,3035
Silent Fall,3036
The Spiral Staircase,3037
Margaret Cho: I'm the One That I Want,3038
The Tao of Steve,3039
Aimee & Jaguar,3040
An Affair of Love,3041
Bless the Child,3042
Cecil B. Demented,3043
The Eyes of Tammy Faye,3044
The Opportunists,3045
The Replacements,3046
The Cell,3047
Godzilla 2000,3048
The Original Kings of Comedy,3049
The Naked Gun: From the Files of Police Squad!,3050
The Naked Gun 2½: The Smell of Fear,3051
Our Town,3052
Shane,3053
"Suddenly, Last Summer",3054
Cat Ballou,3055
The Devil Rides Out,3056
Supergirl,3057
The Art of War,3058
The Ballad of Ramblin' Jack,3059
Bring It On,3060
Catfish in Black Bean Sauce,3061
Love & Sex,3062
Steal This Movie,3063
Highlander: Endgame,3064
Backstage,3065
Turn It Up,3066
Anatomy,3067
Nurse Betty,3068
The Watcher,3069
The Way of the Gun,3070
Almost Famous,3071
Crime + Punishment in Suburbia,3072
Duets,3073
Goya in Bordeaux,3074
Urbania,3075
The Specials,3076
Under Suspicion,3077
Urban Legends: Final Cut,3078
Woman on Top,3079
Dancer in the Dark,3080
Best in Show,3081
Barenaked in America,3082
The Broken Hearts Club: A Romantic Comedy,3083
Girlfight,3084
Remember the Titans,3085
Hellraiser,3086
Hellbound: Hellraiser II,3087
Hellraiser III: Hell on Earth,3088
"Faraway, So Close!",3089
Beach Party,3090
Bikini Beach,3091
Return of the Fly,3092
Pajama Party,3093
Stranger Than Paradise,3094
Voyage to the Bottom of the Sea,3095
Fantastic Voyage,3096
Abbott and Costello Meet Frankenstein,3097
The Bank Dick,3098
Creature from the Black Lagoon,3099
The Invisible Man,3100
The Killer Shrews,3101
Kronos,3102
Phantom of the Opera,3103
Runaway,3104
The Slumber Party Massacre,3105
Slumber Party Massacre II,3106
Slumber Party Massacre III,3107
Sorority House Massacre,3108
Sorority House Massacre II,3109
Bamboozled,3110
Digimon: The Movie,3111
Get Carter,3112
Meet the Parents,3113
Requiem for a Dream,3114
Tigerland,3115
Two Family House,3116
The Contender,3117
Dr. T and the Women,3118
The Ladies Man,3119
Lost Souls,3120
Billy Jack,3121
The Time Machine,3122
Haunted,3123
Ghoulies,3124
Ghoulies II,3125
The Unsinkable Molly Brown,3126
The Adventures of Ichabod and Mr. Toad,3127
The Strange Love of Martha Ivers,3128
Detour,3129
Billy Elliot,3130
Bedazzled,3131
Pay It Forward,3132
The Beyond,3133
The Private Eyes,3134
The Legend of Drunken Master,3135
Book of Shadows: Blair Witch 2,3136
Lucky Numbers,3137
Stardom,3138
Charlie's Angels,3139
The Legend of Bagger Vance,3140
Little Nicky,3141
Men of Honor,3142
Red Planet,3143
You Can Count on Me,3144
Diamonds Are Forever,3145
The Eagle Has Landed,3146
The 6th Day,3147
Bounce,3148
How the Grinch Stole Christmas,3149
One Day in September,3150
Rugrats in Paris: The Movie,3151
102 Dalmatians,3152
Malena,3153
Quills,3154
Unbreakable,3155
"Crouching Tiger, Hidden Dragon",3156
Dungeons & Dragons,3157
Proof of Life,3158
Vertical Limit,3159
The Bounty,3160
Code of Silence,3161
"Planes, Trains and Automobiles",3162
She's Having a Baby,3163
The Living Daylights,3164
The Transformers: The Movie,3165
Wall Street,3166
Born on the Fourth of July,3167
Talk Radio,3168
Brewster's Millions,3169
Snatch,3170
Punchline,3171
Chocolat,3172
"Dude, Where’s My Car?",3173
The Emperor's New Groove,3174
Pollock,3175
What Women Want,3176
Finding Forrester,3177
The Gift,3178
Before Night Falls,3179
Cast Away,3180
The Family Man,3181
The House of Mirth,3182
Miss Congeniality,3183
Nowhere to Hide,3184
"O Brother, Where Art Thou?",3185
State and Main,3186
Dracula 2000,3187
All the Pretty Horses,3188
Thirteen Days,3189
Traffic,3190
The Claim,3191
Shadow of the Vampire,3192
House of Games,3193
Annie,3194
Don't Tell Mom the Babysitter's Dead,3195
An Officer and a Gentleman,3196
The Alamo,3197
At Close Range,3198
Breakheart Pass,3199
Friendly Persuasion,3200
Gettysburg,3201
Imaginary Crimes,3202
Antitrust,3203
Double Take,3204
Save the Last Dance,3205
Panic,3206
The Pledge,3207
Love Field,3208
The Man in the Moon,3209
Mystic Pizza,3210
Prelude to a Kiss,3211
I'm Gonna Git You Sucka,3212
Untamed Heart,3213
Sugar & Spice,3214
The Wedding Planner,3215
The Invisible Circus,3216
Two Ninas,3217
"Harry, He's Here To Help",3218
Amazon Women on the Moon,3219
Baby Boom,3220
Back to the Beach,3221
Barfly,3222
Beverly Hills Cop II,3223
Beverly Hills Cop,3224
The Big Easy,3225
The Big Town,3226
Born in East L.A.,3227
The Brave Little Toaster,3228
Can't Buy Me Love,3229
Cherry 2000,3230
Cry Freedom,3231
The Dead,3232
Dogs in Space,3233
Eddie Murphy Raw,3234
Empire of the Sun,3235
Ernest Goes to Camp,3236
The Evil Dead,3237
Extreme Prejudice,3238
Five Corners,3239
Flowers in the Attic,3240
Gardens of Stone,3241
"Good Morning, Babylon",3242
Hiding Out,3243
Hollywood Shuffle,3244
Hope and Glory,3245
Innerspace,3246
Ironweed,3247
Ishtar,3248
Jaws: The Revenge,3249
Less Than Zero,3250
The Lost Boys,3251
Maid to Order,3252
Making Mr. Right,3253
Mannequin,3254
Masters of the Universe,3255
The Monster Squad,3256
A Month in the Country,3257
No Man's Land,3258
North Shore,3259
Head Over Heels,3260
Left Behind,3261
Valentine,3262
In the Mood for Love,3263
The Million Dollar Hotel,3264
Hannibal,3265
Saving Silverman,3266
The Taste of Others,3267
Down to Earth,3268
Sweet November,3269
Company Man,3270
Monkeybone,3271
3000 Miles to Graceland,3272
The Mexican,3273
See Spot Run,3274
Series 7: The Contenders,3275
15 Minutes,3276
Get Over It,3277
Blow Dry,3278
Long Night's Journey Into Day,3279
When Brendan Met Trudy,3280
Avalon,3281
Gray's Anatomy,3282
The Mirror Crack'd,3283
Pixote,3284
Reform School Girls,3285
Tapeheads,3286
The Unbelievable Truth,3287
The Bishop's Wife,3288
Elvis That's the Way It Is,3289
The Fortune Cookie,3290
Lilies of the Field,3291
Hans Christian Andersen,3292
The Greatest Story Ever Told,3293
Elmer Gantry,3294
Alfie,3295
I Know Where I'm Going!,3296
The Abominable Dr. Phibes,3297
Real Life,3298
Battle Beyond the Stars,3299
Double Impact,3300
The End,3301
Harley Davidson and the Marlboro Man,3302
Mermaids,3303
Unmade Beds,3304
Manhunter,3305
Reversal of Fortune,3306
Death on the Nile,3307
DeepStar Six,3308
Revenge of the Nerds,3309
Revenge of the Nerds II: Nerds in Paradise,3310
Longtime Companion,3311
4 Little Girls,3312
River's Edge,3313
Girls Just Want to Have Fun,3314
The Longest Yard,3315
Necessary Roughness,3316
C.H.U.D.,3317
Enemy at the Gates,3318
Exit Wounds,3319
The Dish,3320
Memento,3321
Heartbreakers,3322
Say It Isn't So,3323
Someone Like You...,3324
Spy Kids,3325
Tomcats,3326
The Tailor of Panama,3327
Amores perros,3328
Keep the River on Your Right: A Modern Cannibal Tale,3329
The Gleaners & I,3330
Along Came a Spider,3331
Blow,3332
Pokémon: Spell of the Unknown,3333
Bridget Jones's Diary,3334
Joe Dirt,3335
Josie and the Pussycats,3336
Chopper,3337
The Circle,3338
Crocodile Dundee in Los Angeles,3339
Freddy Got Fingered,3340
Scarface,3341
Days of Wine and Roses,3342
Driven,3343
The Forsaken,3344
One Night at McCool's,3345
Town & Country,3346
The Mummy Returns,3347
Eureka,3348
Under the Sand,3349
Cleopatra,3350
Krull,3351
Lost in America,3352
The Lost World,3353
Triumph of the Will,3354
True Believer,3355
The World According to Garp,3356
Candy,3357
Fellini Satyricon,3358
Frankie and Johnny,3359
For the Boys,3360
Nine to Five,3361
Norma Rae,3362
Summer Rental,3363
"The 5,000 Fingers of Dr. T.",3364
Love Story,3365
Pelle the Conqueror,3366
Rififi,3367
A Knight's Tale,3368
Bread and Roses,3369
The King Is Alive,3370
Startup.com,3371
Angel Eyes,3372
Shrek,3373
Moulin Rouge!,3374
Pearl Harbor,3375
Himalaya,3376
Ice Castles,3377
Love Potion No. 9,3378
Postcards from the Edge,3379
Apache,3380
City Slickers,3381
Eight Men Out,3382
The Kentuckian,3383
Mississippi Burning,3384
The Magnificent Seven,3385
Rio Bravo,3386
Suspect,3387
Throw Momma from the Train,3388
Yi Yi,3389
The Sand Pebbles,3390
Twelve O'Clock High,3391
Von Ryan's Express,3392
The Animal,3393
Big Eden,3394
Evolution,3395
Swordfish,3396
The Anniversary Party,3397
Divided We Fall,3398
Catch-22,3399
Forgotten Silver,3400
Point Break,3401
Shag,3402
Uncommon Valor,3403
Unlawful Entry,3404
Youngblood,3405
Gentlemen Prefer Blondes,3406
How to Marry a Millionaire,3407
The Seven Year Itch,3408
There's No Business Like Show Business,3409
Tootsie,3410
Atlantis: The Lost Empire,3411
Lara Croft: Tomb Raider,3412
Dr. Dolittle 2,3413
The Fast and the Furious,3414
A.I. Artificial Intelligence,3415
Baby Boy,3416
Crazy/Beautiful,3417
Funny Felix,3418
Sexy Beast,3419
The Princess and the Warrior,3420
The Closet,3421
The Crimson Rivers,3422
Lumumba,3423
Cats & Dogs,3424
Kiss of the Dragon,3425
Scary Movie 2,3426
Lost and Delirious,3427
Baise-moi,3428
The Vertical Ray of the Sun,3429
Alice,3430
Beach Blanket Bingo,3431
The Cannonball Run,3432
Cannonball Run II,3433
Diary of a Chambermaid,3434
Donovan's Reef,3435
Dr. Goldfoot and the Bikini Machine,3436
House of Usher,3437
The Last Laugh,3438
The Man Who Shot Liberty Valance,3439
Salvador,3440
Shadows and Fog,3441
Something Wild,3442
The Sons of Katie Elder,3443
X: The Man with the X-Ray Eyes,3444
Nice Dreams,3445
The House by the Cemetery,3446
The Barefoot Contessa,3447
Cries and Whispers,3448
The Garden of the Finzi-Continis,3449
Kiss Me Deadly,3450
The Lion in Winter,3451
The Misfits,3452
Sweet Smell of Success,3453
Written on the Wind,3454
Suspiria,3455
Fist of Fury,3456
The Big Boss,3457
Game of Death,3458
The Last Dragon,3459
Outland,3460
The Way of the Dragon,3461
T-Rex: Back to the Cretaceous,3462
Final Fantasy: The Spirits Within,3463
Legally Blonde,3464
The Score,3465
Bully,3466
Jump Tomorrow,3467
Made,3468
Michael Jordan to the Max,3469
More,3470
Africa: The Serengeti,3471
Alaska: Spirit of the Wild,3472
18 Again!,3473
The Accidental Tourist,3474
The Accused,3475
Above the Law,3476
